customer_id,property_id,city,star_rating,booking_date,check_in_date,check_out_date,room_type,num_rooms_booked,stay_type,booking_channel,booking_value,costprice,markup,selling_price,payment_method,refund_status,refund_amount,channel_of_booking,booking_status,travel_date,cashback,coupon_redeem,Coupon USed?
46,3,Boston,4,02-04-2024,11-04-2024,18-04-2024,Standard,1,Business,Web,36797.64,36751,11352,48103,Bank Transfer,Yes,0,Web,Confirmed,22-11-2024,2.194844017,3.039103571,Yes
233,5,New York,4,02-04-2024,06-04-2024,09-04-2024,Standard,1,Leisure,Web,12740.15,36182,11177,47359,Debit Card,Yes,0,Web,Confirmed,11-09-2024,0,9.656713756,Yes
109,1,Chicago,3,02-04-2024,,,Standard,1,Leisure,Mobile App,19244,19244,5945,25189,Credit Card,Yes,489.8987029,Web,Cancelled,28-11-2024,7.123123933,0.380507727,Yes
344,7,San Francisco,3,02-04-2024,03-04-2024,05-04-2024,Deluxe,1,Leisure,Web,27251.54,27217,8407,35624,PayPal,Yes,517.9391911,Web,Confirmed,07-12-2024,0,22.7781739,Yes
9,3,Chicago,4,02-04-2024,16-05-2024,17-05-2024,Standard,1,Leisure,Web,23532.83,27463,8484,35947,Credit Card,Yes,0,Web,Confirmed,28-12-2024,2.635689376,6.224956415,Yes
89,5,San Francisco,3,02-04-2024,05-04-2024,07-04-2024,Deluxe,1,Leisure,Mobile App,32569,27943,8632,36575,Bank Transfer,Yes,0,Android,Confirmed,05-07-2024,0,0,No
449,5,Chicago,2,02-04-2024,29-04-2024,02-05-2024,Deluxe,1,Leisure,Web,29666.6,29629,9153,38782,Credit Card,Yes,81.38659243,Web,Confirmed,29-03-2024,0,0,No
312,1,New York,4,02-04-2024,,,Standard,2,Business,Mobile App,23215,23215,7172,30387,Bank Transfer,No,0,Web,Cancelled,19-03-2024,6.086276202,0,No
180,1,Las Vegas,3,02-04-2024,,,Standard,1,Leisure,Web,22194.13,22166,6847,29013,Debit Card,Yes,0,Android,Cancelled,22-05-2024,1.689643915,0,No
18,5,New York,3,02-04-2024,11-05-2024,17-05-2024,Suite,1,Business,Mobile App,4823,28252,8727,36979,PayPal,Yes,387.7890286,Web,Failed,29-03-2024,0,0,No
397,5,Orlando,3,02-04-2024,09-05-2024,15-05-2024,Standard,1,Business,Web,21221.9,21195,6547,27742,Debit Card,Yes,593.5901741,iOS,Failed,11-06-2024,0,0,No
35,5,Seattle,3,02-04-2024,16-05-2024,17-05-2024,Standard,1,Leisure,Web,6946.8,6938,2144,9082,Credit Card,Yes,761.0288037,iOS,Confirmed,22-10-2024,0,46.3213514,Yes
235,5,Los Angeles,4,02-04-2024,05-04-2024,08-04-2024,Deluxe,2,Business,Web,27767.19,27732,8566,36298,Credit Card,No,0,Web,Confirmed,27-03-2024,0,0,No
285,5,Orlando,2,02-04-2024,02-05-2024,04-05-2024,Standard,1,Leisure,Web,12885.33,12869,3976,16845,Debit Card,No,0,Android,Confirmed,30-03-2024,0,0,No
408,1,Las Vegas,3,03-04-2024,10-05-2024,12-05-2024,Standard,1,Leisure,Web,16356.41,16315,5040,21355,Credit Card,Yes,1240.651621,Web,Confirmed,24-03-2024,18.03906645,0,No
326,3,San Francisco,4,03-04-2024,19-04-2024,21-04-2024,Standard,2,Leisure,Web,34650.72,17096,5281,22377,Debit Card,Yes,183.7389097,Web,Confirmed,31-08-2024,2.671562543,5.129264494,Yes
438,5,Seattle,4,03-04-2024,15-04-2024,22-04-2024,Standard,1,Leisure,Web,17078.24,10058,3108,13166,Credit Card,Yes,798.6421242,Web,Confirmed,22-03-2024,0,0,No
119,1,San Francisco,3,03-04-2024,22-04-2024,26-04-2024,Suite,1,Leisure,Mobile App,8486,8486,2622,11108,Bank Transfer,Yes,0,Android,Confirmed,14-07-2024,4.375530019,0,No
9,7,Las Vegas,3,03-04-2024,20-04-2024,26-04-2024,Deluxe,1,Business,Web,20640.25,20588,6360,26948,Debit Card,Yes,0,iOS,Confirmed,13-12-2024,0,79.69046885,Yes
249,5,Las Vegas,4,03-04-2024,,,Deluxe,1,Leisure,Mobile App,12792,12792,3952,16744,Debit Card,Yes,1041.584881,iOS,Cancelled,30-03-2024,0,0,No
131,3,Dallas,4,03-04-2024,20-04-2024,22-04-2024,Deluxe,2,Business,Web,17036.13,16993,5249,22242,Debit Card,No,0,Web,Confirmed,04-03-2024,14.36443098,0,No
174,3,New York,3,03-04-2024,,,Deluxe,2,Business,Web,11593.35,11564,3572,15136,Debit Card,Yes,354.0112312,Web,Cancelled,13-12-2024,5.147320984,-0.135178053,No
266,3,Los Angeles,3,03-04-2024,20-05-2024,26-05-2024,Standard,2,Leisure,Web,12943.77,12911,3988,16899,Bank Transfer,Yes,187.1205793,Web,Confirmed,13-03-2024,2.720731998,0,No
487,1,Miami,4,03-04-2024,30-04-2024,03-05-2024,Standard,1,Business,Web,22585.18,22528,6959,29487,PayPal,Yes,0,Web,Confirmed,17-09-2024,11.96362043,16.63652125,Yes
221,1,Chicago,3,03-04-2024,27-04-2024,04-05-2024,Deluxe,2,Leisure,Web,25703.07,25932,8011,33943,Credit Card,Yes,739.9219462,Web,Confirmed,12-03-2024,10.75846025,0,No
313,3,San Francisco,3,03-04-2024,,,Standard,2,Leisure,Mobile App,35210,35210,10877,46087,PayPal,Yes,721.4889143,Web,Cancelled,26-03-2024,10.49044409,0,No
365,1,Las Vegas,3,03-04-2024,25-05-2024,31-05-2024,Standard,1,Leisure,Web,26236.42,27957,8636,36593,Debit Card,Yes,178.0021416,Web,Confirmed,29-03-2024,2.588149973,0,No
145,3,Los Angeles,4,03-04-2024,,,Deluxe,1,Leisure,Mobile App,34126,34126,10541,44667,Bank Transfer,Yes,658.6531317,Android,Failed,31-03-2024,9.576812223,0,No
162,3,Orlando,3,03-04-2024,16-05-2024,18-05-2024,Deluxe,2,Business,Mobile App,32123,32123,9923,42046,Debit Card,Yes,880.0943484,Android,Confirmed,15-12-2024,12.79656606,41.17600266,Yes
467,1,Seattle,4,03-04-2024,16-04-2024,18-04-2024,Deluxe,1,Leisure,Travel Agent,10855,10855,3353,14208,PayPal,Yes,424.3073105,iOS,Confirmed,02-08-2024,6.169425517,0,No
8,1,San Francisco,4,03-04-2024,24-05-2024,25-05-2024,Standard,1,Leisure,Web,34413.12,34326,10604,44930,Credit Card,Yes,0,Web,Confirmed,24-11-2024,6.995150756,2.765747329,Yes
310,7,Los Angeles,3,03-04-2024,31-05-2024,01-06-2024,Standard,1,Business,Mobile App,7553,7553,2334,9887,Bank Transfer,No,0,Android,Failed,29-03-2024,0,0,No
329,1,Dallas,5,03-04-2024,04-05-2024,10-05-2024,Standard,2,Business,Web,29686.15,29611,9147,38758,Debit Card,Yes,424.5487467,Android,Confirmed,24-03-2024,6.172935998,0,No
346,3,New York,3,03-04-2024,24-05-2024,29-05-2024,Deluxe,2,Leisure,Mobile App,13195,13195,4076,17271,Debit Card,Yes,0,Web,Confirmed,31-10-2024,12.76531378,25.61373247,Yes
397,5,Chicago,5,03-04-2024,05-04-2024,08-04-2024,Deluxe,1,Leisure,Mobile App,22237,10107,3123,13230,Credit Card,Yes,212.464348,Web,Confirmed,20-03-2024,0,0,No
254,1,Chicago,4,03-04-2024,,,Deluxe,1,Leisure,Travel Agent,29991,29991,9265,39256,Bank Transfer,Yes,631.044615,Android,Cancelled,09-03-2024,9.175384571,0,No
296,1,Seattle,4,03-04-2024,23-04-2024,26-04-2024,Standard,1,Business,Travel Agent,13635,13635,4212,17847,Debit Card,Yes,156.7309823,Web,Confirmed,28-07-2024,2.278867456,0,No
346,5,Orlando,3,03-04-2024,08-05-2024,15-05-2024,Standard,1,Leisure,Mobile App,34560,34560,10676,45236,Bank Transfer,Yes,418.1298745,iOS,Confirmed,18-04-2024,0,0,No
8,3,Boston,3,03-04-2024,13-04-2024,17-04-2024,Standard,1,Business,Web,24884,36486,11271,47757,Credit Card,Yes,196.333779,Web,Confirmed,21-03-2024,2.854691861,0,No
429,5,Chicago,3,03-04-2024,04-05-2024,06-05-2024,Standard,1,Leisure,Mobile App,18502,32679,10095,42774,PayPal,Yes,614.7864133,iOS,Confirmed,06-03-2024,0,0,No
25,1,San Francisco,3,03-04-2024,19-05-2024,25-05-2024,Deluxe,2,Leisure,Web,9850.94,24541,7581,32122,Bank Transfer,Yes,81.93735234,Web,Confirmed,26-08-2024,1.191368566,3.536564551,Yes
302,5,Dallas,4,03-04-2024,16-04-2024,17-04-2024,Deluxe,1,Leisure,Web,5444.78,5431,1678,7109,Bank Transfer,Yes,753.6527058,Web,Confirmed,09-10-2024,0,9.745100779,Yes
473,7,Las Vegas,3,03-04-2024,,,Standard,2,Leisure,Web,13206.43,13173,4069,17242,Bank Transfer,Yes,0,Web,Cancelled,26-11-2024,0,13.10313832,Yes
311,3,Seattle,3,03-04-2024,20-04-2024,23-04-2024,Deluxe,2,Leisure,Web,35914.92,35824,11066,46890,Debit Card,Yes,871.2967568,Android,Confirmed,25-03-2024,12.66864914,0,No
63,5,Seattle,3,03-04-2024,05-04-2024,07-04-2024,Standard,1,Leisure,Travel Agent,36920,36920,11404,48324,Bank Transfer,Yes,335.830559,Android,Confirmed,07-07-2024,0,0,No
132,7,Las Vegas,4,03-04-2024,,,Standard,2,Business,Web,18763.5,18716,5782,24498,PayPal,Yes,0,Web,Cancelled,17-11-2024,0,11.02922103,Yes
78,5,Las Vegas,4,03-04-2024,,,Standard,3,Leisure,Web,6813.25,38179,11793,49972,Credit Card,Yes,868.7286184,Web,Cancelled,05-03-2024,0,0,No
366,7,Las Vegas,3,03-04-2024,07-04-2024,12-04-2024,Suite,1,Leisure,Travel Agent,13772,19699,6085,25784,Bank Transfer,Yes,0,Web,Confirmed,13-11-2024,0,19.00550546,Yes
118,1,Miami,2,03-04-2024,07-04-2024,12-04-2024,Standard,1,Leisure,Web,5363.58,5350,1653,7003,Bank Transfer,Yes,185.4073365,Web,Confirmed,07-03-2024,2.695821459,0,No
187,5,Orlando,5,03-04-2024,10-04-2024,14-04-2024,Standard,1,Leisure,Travel Agent,18032,18032,5571,23603,Debit Card,Yes,51.38481339,Android,Confirmed,20-07-2024,0,0,No
247,1,Dallas,4,03-04-2024,09-04-2024,16-04-2024,Deluxe,1,Business,Travel Agent,12346,10943,3381,14324,Debit Card,Yes,776.4578764,Android,Confirmed,30-03-2024,11.28969244,0,No
199,5,Seattle,3,03-04-2024,12-04-2024,16-04-2024,Standard,1,Leisure,Travel Agent,13718,13718,4238,17956,Credit Card,Yes,633.7469672,Web,Confirmed,24-03-2024,0,0,No
17,1,Dallas,3,03-04-2024,,,Suite,1,Leisure,Web,15391.97,15353,4743,20096,Credit Card,No,0,Web,Cancelled,29-03-2024,13.57167718,0,No
447,5,Las Vegas,2,03-04-2024,22-04-2024,24-04-2024,Suite,1,Business,Mobile App,17858,17858,5517,23375,PayPal,Yes,102.1225339,Android,Confirmed,19-09-2024,0,3.593314238,Yes
371,5,Chicago,3,03-04-2024,12-04-2024,16-04-2024,Standard,2,Business,Web,30728.79,34095,10532,44627,Bank Transfer,No,0,Web,Confirmed,21-03-2024,0,0,No
76,1,New York,4,03-04-2024,,,Standard,1,Business,Travel Agent,23561,23561,7278,30839,Bank Transfer,Yes,244.2015525,Web,Cancelled,08-03-2024,3.550688975,0,No
212,1,Chicago,5,03-04-2024,16-05-2024,20-05-2024,Standard,1,Leisure,Web,10895.58,11616,3588,15204,Bank Transfer,No,0,Web,Confirmed,18-03-2024,0.732333216,0,No
272,3,Miami,4,03-04-2024,20-04-2024,23-04-2024,Standard,3,Business,Web,9951.19,9926,3067,12993,Debit Card,Yes,168.0966192,Web,Confirmed,16-03-2024,2.444123742,0,No
230,7,San Francisco,4,03-04-2024,31-05-2024,03-06-2024,Standard,1,Leisure,Web,32726.85,32644,10084,42728,Credit Card,Yes,1071.15014,Android,Confirmed,04-03-2024,0,0,No
230,3,Las Vegas,4,03-04-2024,18-04-2024,22-04-2024,Standard,1,Leisure,Mobile App,10943,10943,3381,14324,PayPal,Yes,0,Android,Confirmed,28-08-2024,2.802177685,6.730007994,Yes
232,1,Boston,3,03-04-2024,04-04-2024,09-04-2024,Deluxe,1,Leisure,Mobile App,26716,26716,8253,34969,Credit Card,Yes,823.8162201,Android,Confirmed,13-06-2024,11.97828245,0,No
66,3,Boston,3,03-04-2024,,,Standard,1,Leisure,Mobile App,28099,15904,4913,20817,PayPal,Yes,0,Android,Cancelled,28-12-2024,8.388586989,29.56984907,Yes
472,5,Miami,3,03-04-2024,,,Standard,1,Leisure,Mobile App,26570,26570,8208,34778,Bank Transfer,Yes,569.694177,Web,Cancelled,27-12-2024,0,5.804957427,Yes
378,1,New York,2,03-04-2024,17-05-2024,21-05-2024,Standard,1,Business,Web,28464.06,28392,8770,37162,PayPal,Yes,757.4933817,Web,Confirmed,14-03-2024,11.01394881,0,No
249,3,Dallas,5,03-04-2024,15-05-2024,17-05-2024,Standard,2,Leisure,Web,17253.68,17210,5317,22527,Bank Transfer,Yes,598.0054501,Web,Confirmed,06-03-2024,8.694995329,0,No
16,7,Chicago,4,03-04-2024,08-04-2024,09-04-2024,Standard,2,Leisure,Mobile App,33981,36123,11159,47282,Debit Card,No,0,Web,Confirmed,24-03-2024,0,0,No
35,1,Dallas,3,03-04-2024,,,Deluxe,1,Business,Web,22315.49,22259,6876,29135,Debit Card,Yes,895.2994304,Web,Failed,10-03-2024,13.01764786,0,No
451,3,Chicago,4,03-04-2024,02-05-2024,07-05-2024,Standard,1,Leisure,Mobile App,21040,21040,6499,27539,Debit Card,Yes,587.6804275,Android,Confirmed,29-10-2024,8.544869568,28.90977025,Yes
21,5,Las Vegas,2,03-04-2024,,,Suite,1,Business,Web,27561.78,11851,3661,15512,Debit Card,Yes,651.0302638,Android,Cancelled,07-10-2024,0,2.719757625,Yes
109,5,Chicago,3,03-04-2024,05-05-2024,08-05-2024,Suite,1,Business,Web,13434.01,27081,8365,35446,Bank Transfer,Yes,68.35357176,Web,Confirmed,09-05-2024,0,0,No
96,5,Chicago,3,03-04-2024,12-04-2024,17-04-2024,Deluxe,2,Leisure,Mobile App,22565,22565,6971,29536,Bank Transfer,Yes,45.71850961,Android,Confirmed,19-07-2024,0,0,No
471,5,Los Angeles,5,03-04-2024,08-04-2024,12-04-2024,Standard,1,Leisure,Web,35760.53,35670,11018,46688,PayPal,Yes,669.3400168,Web,Confirmed,02-12-2024,0,13.15923199,Yes
174,5,Las Vegas,4,03-04-2024,23-05-2024,27-05-2024,Standard,3,Leisure,Web,28665.57,5332,1647,6979,Debit Card,No,0,iOS,Confirmed,06-03-2024,0,0,No
251,3,Chicago,4,03-04-2024,25-04-2024,27-04-2024,Deluxe,1,Leisure,Mobile App,27408,27408,8467,35875,PayPal,Yes,110.8080596,Web,Confirmed,26-03-2024,1.611148461,0,No
47,3,New York,5,03-04-2024,20-05-2024,25-05-2024,Standard,2,Leisure,Mobile App,32814,32814,10136,42950,Bank Transfer,Yes,433.3121221,Android,Confirmed,13-03-2024,6.300355418,0,No
2,1,Chicago,4,03-04-2024,17-04-2024,20-04-2024,Standard,1,Leisure,Mobile App,18096,18096,5590,23686,PayPal,No,0,Android,Confirmed,08-03-2024,0.801417864,0,No
473,3,Miami,4,03-04-2024,02-05-2024,07-05-2024,Standard,1,Leisure,Web,14304.21,14268,4408,18676,Debit Card,Yes,708.4582859,Android,Confirmed,26-03-2024,10.30097884,0,No
123,7,Orlando,3,03-04-2024,07-05-2024,10-05-2024,Standard,1,Leisure,Mobile App,7533,36377,11237,47614,Bank Transfer,Yes,169.0860876,Web,Failed,07-10-2024,0,5.677937169,Yes
481,1,New York,4,03-04-2024,11-05-2024,17-05-2024,Standard,1,Leisure,Mobile App,23751,23751,7337,31088,PayPal,Yes,647.035609,Web,Confirmed,06-09-2024,9.407893518,8.629030074,Yes
146,3,New York,4,03-04-2024,16-04-2024,23-04-2024,Suite,1,Leisure,Travel Agent,32251,32251,9963,42214,PayPal,Yes,0,Web,Confirmed,22-08-2024,4.342567831,13.20777533,Yes
272,1,Los Angeles,4,03-04-2024,19-04-2024,20-04-2024,Suite,1,Business,Mobile App,25123,25123,7761,32884,Debit Card,Yes,614.6858654,Web,Confirmed,01-11-2024,8.937528459,16.57651249,Yes
163,7,Seattle,4,03-04-2024,24-05-2024,28-05-2024,Suite,2,Leisure,Web,29947.82,29872,9227,39099,Bank Transfer,Yes,88.13949835,Web,Confirmed,28-10-2024,0,1.358596187,Yes
49,7,New York,3,03-04-2024,18-05-2024,25-05-2024,Standard,2,Business,Travel Agent,33968,28507,8806,37313,Bank Transfer,Yes,0,Web,Confirmed,07-10-2024,0,18.7475456,Yes
189,7,Las Vegas,3,03-04-2024,,,Standard,1,Business,Web,27939.73,27869,8609,36478,Credit Card,Yes,0,Web,Cancelled,15-12-2024,0,16.75380956,Yes
71,1,Orlando,3,03-04-2024,08-04-2024,12-04-2024,Standard,1,Business,Web,18268.25,18222,5629,23851,Credit Card,Yes,899.293468,Web,Confirmed,17-11-2024,13.07572114,28.35926348,Yes
201,7,Dallas,4,03-04-2024,28-04-2024,02-05-2024,Deluxe,1,Business,Mobile App,29920,29920,9243,39163,Bank Transfer,Yes,0,Web,Confirmed,27-11-2024,0,2.965310517,Yes
6,1,Orlando,5,03-04-2024,15-05-2024,19-05-2024,Standard,3,Business,Web,32927.36,32844,10145,42989,PayPal,Yes,0,Web,Confirmed,07-11-2024,6.86696849,7.914797861,Yes
254,3,Seattle,3,03-04-2024,03-05-2024,07-05-2024,Standard,1,Leisure,Web,35962.04,28502,8804,37306,Debit Card,Yes,0,Web,Confirmed,17-11-2024,1.651538838,2.373076927,Yes
301,5,Seattle,4,03-04-2024,25-04-2024,02-05-2024,Standard,2,Business,Mobile App,29095,6173,1907,8080,Bank Transfer,Yes,0,Web,Confirmed,04-11-2024,0,12.96658155,Yes
250,5,Orlando,2,03-04-2024,16-05-2024,21-05-2024,Suite,1,Leisure,Web,25200.8,23076,7128,30204,Debit Card,Yes,232.9842634,Web,Confirmed,10-10-2024,0,6.468963116,Yes
432,7,Los Angeles,4,04-04-2024,18-05-2024,22-05-2024,Deluxe,1,Business,Mobile App,26609,26609,8220,34829,Bank Transfer,Yes,963.9124666,Web,Confirmed,02-09-2024,0,48.49513087,Yes
9,7,Chicago,4,04-04-2024,14-04-2024,17-04-2024,Standard,1,Business,Web,29932.52,29819,9211,39030,Debit Card,Yes,0,Web,Confirmed,11-01-2025,0,23.5566106,Yes
465,5,Boston,3,04-04-2024,13-05-2024,20-05-2024,Deluxe,1,Leisure,Mobile App,19275,19275,5955,25230,Debit Card,No,0,iOS,Confirmed,15-03-2024,0,0,No
70,1,Miami,4,04-04-2024,,,Standard,2,Business,Web,11858.98,21876,6758,28634,Debit Card,Yes,0,Web,Cancelled,06-09-2024,5.671930498,10.65535255,Yes
204,1,Las Vegas,4,04-04-2024,04-05-2024,11-05-2024,Standard,1,Business,Web,33712.86,37357,11540,48897,Debit Card,Yes,594.7372431,Web,Confirmed,28-10-2024,8.64747562,16.35082337,Yes
102,3,Boston,5,04-04-2024,17-05-2024,22-05-2024,Standard,2,Business,Mobile App,26077,26077,8055,34132,Debit Card,Yes,0,Web,Confirmed,26-11-2024,6.318439185,16.48878735,Yes
329,5,Miami,3,04-04-2024,13-05-2024,18-05-2024,Suite,1,Leisure,Web,34403.48,34273,10587,44860,PayPal,Yes,47.12056104,Web,Confirmed,06-10-2024,0,1.441795894,Yes
300,3,Chicago,3,04-04-2024,25-05-2024,27-05-2024,Standard,3,Business,Web,29045.16,28935,8938,37873,PayPal,Yes,0,Web,Confirmed,13-09-2024,6.442404798,4.525167396,Yes
186,5,Los Angeles,3,04-04-2024,15-04-2024,18-04-2024,Standard,1,Leisure,Mobile App,15203,15203,4697,19900,Credit Card,Yes,0,Web,Failed,13-12-2024,0,15.91309384,Yes
261,1,Miami,3,04-04-2024,30-04-2024,04-05-2024,Standard,1,Leisure,Web,9019.21,14102,4356,18458,PayPal,Yes,362.9791609,Web,Confirmed,20-11-2024,5.277714622,12.53572523,Yes
136,5,Miami,5,04-04-2024,14-05-2024,20-05-2024,Suite,3,Leisure,Web,22724.19,22638,6993,29631,PayPal,Yes,0,Web,Confirmed,02-11-2024,0,18.28047268,Yes
378,3,Orlando,2,04-04-2024,,,Standard,1,Leisure,Mobile App,33124,33124,10232,43356,Bank Transfer,Yes,350.9822167,Web,Cancelled,09-11-2024,5.103279133,10.20915735,Yes
46,3,Dallas,2,04-04-2024,17-04-2024,21-04-2024,Deluxe,1,Business,Mobile App,19916,19916,6153,26069,PayPal,Yes,695.3910949,Android,Confirmed,06-03-2024,10.11098197,0,No
24,3,Seattle,3,04-04-2024,,,Standard,1,Leisure,Travel Agent,27074,27074,8363,35437,PayPal,No,0,iOS,Cancelled,09-03-2024,0.97677765,0,No
89,7,Chicago,4,04-04-2024,07-04-2024,12-04-2024,Standard,1,Business,Mobile App,29441,29441,9094,38535,Credit Card,Yes,0,Web,Confirmed,06-09-2024,0,29.98565769,Yes
456,1,Seattle,3,04-04-2024,26-05-2024,29-05-2024,Suite,1,Leisure,Mobile App,19224,21312,6583,27895,Debit Card,Yes,0,Web,Confirmed,01-10-2024,1.157572074,0.50941574,Yes
113,3,Orlando,4,04-04-2024,12-05-2024,15-05-2024,Deluxe,2,Business,Mobile App,24938,24938,7703,32641,Debit Card,Yes,109.7366799,Android,Confirmed,27-03-2024,1.595570607,0,No
272,5,Orlando,3,04-04-2024,20-04-2024,26-04-2024,Standard,1,Leisure,Mobile App,21159,21159,6536,27695,Credit Card,Yes,133.8459382,Web,Failed,28-03-2024,0,0,No
146,3,Las Vegas,3,04-04-2024,31-05-2024,03-06-2024,Deluxe,1,Business,Mobile App,23290,23290,7195,30485,Credit Card,Yes,511.7049999,Android,Confirmed,19-03-2024,7.440187349,0,No
462,1,Dallas,4,04-04-2024,,,Deluxe,1,Leisure,Web,35474.54,6537,2020,8557,PayPal,Yes,990.649491,Android,Cancelled,01-04-2024,14.40403711,0,No
157,1,Los Angeles,4,04-04-2024,20-05-2024,26-05-2024,Deluxe,2,Business,Mobile App,31070,31070,9597,40667,Debit Card,Yes,585.796794,Web,Failed,24-03-2024,8.51748155,0,No
132,3,Orlando,2,04-04-2024,17-04-2024,21-04-2024,Standard,3,Leisure,Mobile App,12719,12719,3929,16648,Debit Card,No,0,Web,Confirmed,12-03-2024,10.18965665,0,No
324,7,Seattle,3,04-04-2024,20-05-2024,26-05-2024,Suite,1,Leisure,Mobile App,17630,20107,6211,26318,Bank Transfer,Yes,418.9172771,iOS,Confirmed,15-09-2024,0,27.43257903,Yes
381,3,Chicago,3,04-04-2024,16-04-2024,19-04-2024,Standard,3,Leisure,Web,5838.14,5816,1797,7613,PayPal,Yes,225.250909,Web,Confirmed,08-03-2024,3.275146743,0,No
251,7,San Francisco,3,04-04-2024,20-05-2024,22-05-2024,Standard,1,Business,Web,28518.16,27655,8543,36198,Bank Transfer,Yes,443.4310237,Android,Confirmed,20-03-2024,0,0,No
183,5,Orlando,2,04-04-2024,08-04-2024,12-04-2024,Standard,1,Leisure,Web,29210.79,29100,8989,38089,PayPal,Yes,0,Android,Confirmed,11-12-2024,0,50.09453998,Yes
26,3,Miami,4,04-04-2024,,,Standard,1,Leisure,Mobile App,32345,32345,9992,42337,Credit Card,No,0,Web,Cancelled,15-03-2024,8.977986814,0,No
389,5,Miami,3,04-04-2024,14-04-2024,21-04-2024,Deluxe,2,Leisure,Mobile App,20675,24026,7422,31448,PayPal,Yes,98.22668124,Android,Confirmed,16-10-2024,0,5.835700349,Yes
116,3,Chicago,4,04-04-2024,19-05-2024,24-05-2024,Deluxe,1,Leisure,Mobile App,4749,4749,1467,6216,Debit Card,Yes,567.680335,Web,Confirmed,08-05-2024,8.254068353,0,No
153,5,New York,4,04-04-2024,02-06-2024,08-06-2024,Deluxe,3,Business,Web,24210.82,24119,7450,31569,PayPal,Yes,836.1511023,Web,Confirmed,01-07-2024,0,0,No
96,1,Los Angeles,2,04-04-2024,15-05-2024,22-05-2024,Deluxe,1,Leisure,Web,19238.97,24677,7623,32300,Debit Card,Yes,586.8651295,Android,Confirmed,23-12-2024,8.53301514,25.73887921,Yes
488,1,Seattle,4,04-04-2024,,,Deluxe,1,Business,Web,26009.65,25911,8004,33915,Bank Transfer,Yes,817.0116941,Web,Cancelled,08-08-2024,11.87934468,0,No
268,5,San Francisco,5,04-04-2024,18-04-2024,24-04-2024,Standard,2,Leisure,Web,12692.14,12644,3906,16550,Credit Card,Yes,640.9449971,Android,Confirmed,08-03-2024,0,0,No
210,1,Las Vegas,4,04-04-2024,22-05-2024,26-05-2024,Standard,1,Business,Web,14036.23,37622,11622,49244,PayPal,No,0,Web,Failed,30-03-2024,6.569085466,0,No
80,5,Los Angeles,4,04-04-2024,08-05-2024,10-05-2024,Deluxe,3,Leisure,Mobile App,24880,24880,7686,32566,Debit Card,Yes,725.9123364,Web,Confirmed,23-03-2024,0,0,No
444,3,Las Vegas,3,04-04-2024,29-04-2024,05-05-2024,Standard,1,Business,Travel Agent,26013,26013,8036,34049,Credit Card,Yes,0,Web,Confirmed,11-10-2024,2.394876002,5.028599188,Yes
194,3,Seattle,2,04-04-2024,,,Standard,1,Leisure,Mobile App,17441,16212,5008,21220,Debit Card,Yes,0,Web,Cancelled,07-12-2024,3.754909072,11.11419713,Yes
165,5,Los Angeles,5,04-04-2024,09-05-2024,11-05-2024,Deluxe,1,Leisure,Web,9270.16,21438,6623,28061,PayPal,Yes,380.7127007,Web,Confirmed,20-07-2024,0,0,No
479,5,Miami,3,04-04-2024,21-04-2024,24-04-2024,Deluxe,1,Leisure,Web,13529.31,20623,6371,26994,Debit Card,Yes,650.7759693,iOS,Confirmed,25-03-2024,0,0,No
133,1,Miami,5,04-04-2024,19-04-2024,26-04-2024,Standard,2,Leisure,Mobile App,12409,12409,3834,16243,PayPal,Yes,210.6697245,Android,Confirmed,04-08-2024,3.063136415,0,No
307,5,Miami,4,04-04-2024,13-04-2024,18-04-2024,Standard,3,Leisure,Mobile App,15339,15339,4739,20078,Debit Card,No,0,iOS,Failed,06-03-2024,0,0,No
423,7,Miami,4,04-04-2024,15-04-2024,22-04-2024,Standard,1,Leisure,Web,12908.96,30113,9302,39415,Debit Card,Yes,0,Android,Confirmed,16-12-2024,0,13.69752649,Yes
304,5,San Francisco,3,04-04-2024,,,Deluxe,1,Business,Mobile App,30318,30318,9365,39683,Credit Card,Yes,886.6465093,Android,Cancelled,27-03-2024,0,0,No
189,1,Dallas,4,04-04-2024,29-04-2024,30-04-2024,Standard,1,Leisure,Mobile App,10881,10881,3362,14243,PayPal,Yes,0,Android,Confirmed,29-09-2024,2.026784841,5.290702742,Yes
285,7,Orlando,4,04-04-2024,11-05-2024,17-05-2024,Standard,1,Leisure,Web,15354.23,24279,7500,31779,Bank Transfer,Yes,0,Android,Confirmed,30-11-2024,0,8.263911614,Yes
391,3,New York,4,04-04-2024,,,Standard,1,Leisure,Travel Agent,7514,7514,2321,9835,Bank Transfer,Yes,729.8300219,Web,Cancelled,01-07-2024,10.61172374,0,No
421,7,Miami,4,04-04-2024,,,Deluxe,1,Business,Mobile App,24791,12198,3768,15966,Credit Card,Yes,945.4816642,Android,Cancelled,18-03-2024,0,0,No
